統計年,按照別,區域別代碼,區域別,懷孕期間,出生時體重,嬰兒出生數
111,按發生日期分,10008130,南投縣仁愛鄉,37～39週,1001～1500克,0
111,按發生日期分,10008130,南投縣仁愛鄉,37～39週,1501～2000克,1
111,按發生日期分,10008130,南投縣仁愛鄉,37～39週,2001～2500克,13
111,按發生日期分,10008130,南投縣仁愛鄉,37～39週,2501～3000克,48
111,按發生日期分,10008130,南投縣仁愛鄉,37～39週,3001～3500克,47
111,按發生日期分,10008130,南投縣仁愛鄉,37～39週,3501～4000克,9
111,按發生日期分,10008130,南投縣仁愛鄉,37～39週,4001～4500克,0
111,按發生日期分,10008130,南投縣仁愛鄉,37～39週,4501～5000克,0
111,按發生日期分,10008130,南投縣仁愛鄉,37～39週,5001克及以上,0
111,按發生日期分,10008130,南投縣仁愛鄉,40週,1000克及以下,0
111,按發生日期分,10008130,南投縣仁愛鄉,40週,1001～1500克,0
111,按發生日期分,10008130,南投縣仁愛鄉,40週,1501～2000克,0
111,按發生日期分,10008130,南投縣仁愛鄉,40週,2001～2500克,0
111,按發生日期分,10008130,南投縣仁愛鄉,40週,2501～3000克,2
111,按發生日期分,10008130,南投縣仁愛鄉,40週,3001～3500克,4
111,按發生日期分,10008130,南投縣仁愛鄉,40週,3501～4000克,1
111,按發生日期分,10008130,南投縣仁愛鄉,40週,4001～4500克,0
111,按發生日期分,10008130,南投縣仁愛鄉,40週,4501～5000克,0
111,按發生日期分,10008130,南投縣仁愛鄉,40週,5001克及以上,0
111,按發生日期分,10008130,南投縣仁愛鄉,41～42週,1000克及以下,0
111,按發生日期分,10008130,南投縣仁愛鄉,41～42週,1001～1500克,0
111,按發生日期分,10008130,南投縣仁愛鄉,41～42週,1501～2000克,0
111,按發生日期分,10008130,南投縣仁愛鄉,41～42週,2001～2500克,0
111,按發生日期分,10008130,南投縣仁愛鄉,41～42週,2501～3000克,0
111,按發生日期分,10008130,南投縣仁愛鄉,41～42週,3001～3500克,0
111,按發生日期分,10008130,南投縣仁愛鄉,41～42週,3501～4000克,0
111,按發生日期分,10008130,南投縣仁愛鄉,41～42週,4001～4500克,0
111,按發生日期分,10008130,南投縣仁愛鄉,41～42週,4501～5000克,0
111,按發生日期分,10008130,南投縣仁愛鄉,41～42週,5001克及以上,0
111,按發生日期分,10008130,南投縣仁愛鄉,43週以上,1000克及以下,0
111,按發生日期分,10008130,南投縣仁愛鄉,43週以上,1001～1500克,0
111,按發生日期分,10008130,南投縣仁愛鄉,43週以上,1501～2000克,0
111,按發生日期分,10008130,南投縣仁愛鄉,43週以上,2001～2500克,0
111,按發生日期分,10008130,南投縣仁愛鄉,43週以上,2501～3000克,0
111,按發生日期分,10008130,南投縣仁愛鄉,43週以上,3001～3500克,0
111,按發生日期分,10008130,南投縣仁愛鄉,43週以上,3501～4000克,0
111,按發生日期分,10008130,南投縣仁愛鄉,43週以上,4001～4500克,0
111,按發生日期分,10008130,南投縣仁愛鄉,43週以上,4501～5000克,0
111,按發生日期分,10008130,南投縣仁愛鄉,43週以上,5001克及以上,0
111,按發生日期分,10009010,雲林縣斗六市,28週以下,1000克及以下,1
111,按發生日期分,10009010,雲林縣斗六市,28週以下,1001～1500克,0
111,按發生日期分,10009010,雲林縣斗六市,28週以下,1501～2000克,0
111,按發生日期分,10009010,雲林縣斗六市,28週以下,2001～2500克,0
111,按發生日期分,10009010,雲林縣斗六市,28週以下,2501～3000克,0
111,按發生日期分,10009010,雲林縣斗六市,28週以下,3001～3500克,0
111,按發生日期分,10009010,雲林縣斗六市,28週以下,3501～4000克,0
111,按發生日期分,10009010,雲林縣斗六市,28週以下,4001～4500克,0
111,按發生日期分,10009010,雲林縣斗六市,28週以下,4501～5000克,0
111,按發生日期分,10009010,雲林縣斗六市,28週以下,5001克及以上,0
111,按發生日期分,10009010,雲林縣斗六市,28～31週,1000克及以下,0
111,按發生日期分,10009010,雲林縣斗六市,28～31週,1001～1500克,4
111,按發生日期分,10009010,雲林縣斗六市,28～31週,1501～2000克,0
111,按發生日期分,10009010,雲林縣斗六市,28～31週,2001～2500克,0
111,按發生日期分,10009010,雲林縣斗六市,28～31週,2501～3000克,0
111,按發生日期分,10009010,雲林縣斗六市,28～31週,3001～3500克,0
111,按發生日期分,10009010,雲林縣斗六市,28～31週,3501～4000克,0
111,按發生日期分,10009010,雲林縣斗六市,28～31週,4001～4500克,0
111,按發生日期分,10009010,雲林縣斗六市,28～31週,4501～5000克,0
111,按發生日期分,10009010,雲林縣斗六市,28～31週,5001克及以上,0
111,按發生日期分,10009010,雲林縣斗六市,32～35週,1000克及以下,0
111,按發生日期分,10009010,雲林縣斗六市,32～35週,1001～1500克,1
111,按發生日期分,10009010,雲林縣斗六市,32～35週,1501～2000克,3
111,按發生日期分,10009010,雲林縣斗六市,32～35週,2001～2500克,19
111,按發生日期分,10009010,雲林縣斗六市,32～35週,2501～3000克,5
111,按發生日期分,10009010,雲林縣斗六市,32～35週,3001～3500克,1
111,按發生日期分,10009010,雲林縣斗六市,32～35週,3501～4000克,0
111,按發生日期分,10009010,雲林縣斗六市,32～35週,4001～4500克,0
111,按發生日期分,10009010,雲林縣斗六市,32～35週,4501～5000克,0
111,按發生日期分,10009010,雲林縣斗六市,32～35週,5001克及以上,0
111,按發生日期分,10009010,雲林縣斗六市,36週,1000克及以下,0
111,按發生日期分,10009010,雲林縣斗六市,36週,1001～1500克,0
111,按發生日期分,10009010,雲林縣斗六市,36週,1501～2000克,1
111,按發生日期分,10009010,雲林縣斗六市,36週,2001～2500克,9
111,按發生日期分,10009010,雲林縣斗六市,36週,2501～3000克,11
111,按發生日期分,10009010,雲林縣斗六市,36週,3001～3500克,2
111,按發生日期分,10009010,雲林縣斗六市,36週,3501～4000克,0
111,按發生日期分,10009010,雲林縣斗六市,36週,4001～4500克,0
111,按發生日期分,10009010,雲林縣斗六市,36週,4501～5000克,0
111,按發生日期分,10009010,雲林縣斗六市,36週,5001克及以上,0
111,按發生日期分,10009010,雲林縣斗六市,37～39週,1000克及以下,0
111,按發生日期分,10009010,雲林縣斗六市,37～39週,1001～1500克,0
111,按發生日期分,10009010,雲林縣斗六市,37～39週,1501～2000克,0
111,按發生日期分,10009010,雲林縣斗六市,37～39週,2001～2500克,20
111,按發生日期分,10009010,雲林縣斗六市,37～39週,2501～3000克,176
111,按發生日期分,10009010,雲林縣斗六市,37～39週,3001～3500克,172
111,按發生日期分,10009010,雲林縣斗六市,37～39週,3501～4000克,28
111,按發生日期分,10009010,雲林縣斗六市,37～39週,4001～4500克,5
111,按發生日期分,10009010,雲林縣斗六市,37～39週,4501～5000克,0
111,按發生日期分,10009010,雲林縣斗六市,37～39週,5001克及以上,0
111,按發生日期分,10009010,雲林縣斗六市,40週,1000克及以下,0
111,按發生日期分,10009010,雲林縣斗六市,40週,1001～1500克,0
111,按發生日期分,10009010,雲林縣斗六市,40週,1501～2000克,0
111,按發生日期分,10009010,雲林縣斗六市,40週,2001～2500克,1
111,按發生日期分,10009010,雲林縣斗六市,40週,2501～3000克,10
111,按發生日期分,10009010,雲林縣斗六市,40週,3001～3500克,27
111,按發生日期分,10009010,雲林縣斗六市,40週,3501～4000克,13
111,按發生日期分,10009010,雲林縣斗六市,40週,4001～4500克,0
111,按發生日期分,10009010,雲林縣斗六市,40週,4501～5000克,1
111,按發生日期分,10009010,雲林縣斗六市,40週,5001克及以上,0
111,按發生日期分,10009010,雲林縣斗六市,41～42週,1000克及以下,0
111,按發生日期分,10009010,雲林縣斗六市,41～42週,1001～1500克,0
111,按發生日期分,10009010,雲林縣斗六市,41～42週,1501～2000克,0
111,按發生日期分,10009010,雲林縣斗六市,41～42週,2001～2500克,0
111,按發生日期分,10009010,雲林縣斗六市,41～42週,2501～3000克,1
111,按發生日期分,10009010,雲林縣斗六市,41～42週,3001～3500克,0
111,按發生日期分,10009010,雲林縣斗六市,41～42週,3501～4000克,0
111,按發生日期分,10009010,雲林縣斗六市,41～42週,4001～4500克,1
111,按發生日期分,10009010,雲林縣斗六市,41～42週,4501～5000克,0
111,按發生日期分,10009010,雲林縣斗六市,41～42週,5001克及以上,0
111,按發生日期分,10009010,雲林縣斗六市,43週以上,1000克及以下,0
111,按發生日期分,10009010,雲林縣斗六市,43週以上,1001～1500克,0
111,按發生日期分,10009010,雲林縣斗六市,43週以上,1501～2000克,0
111,按發生日期分,10009010,雲林縣斗六市,43週以上,2001～2500克,0
111,按發生日期分,10009010,雲林縣斗六市,43週以上,2501～3000克,0
111,按發生日期分,10009010,雲林縣斗六市,43週以上,3001～3500克,0
111,按發生日期分,10009010,雲林縣斗六市,43週以上,3501～4000克,0
111,按發生日期分,10009010,雲林縣斗六市,43週以上,4001～4500克,0
111,按發生日期分,10009010,雲林縣斗六市,43週以上,4501～5000克,0
111,按發生日期分,10009010,雲林縣斗六市,43週以上,5001克及以上,0
111,按發生日期分,10009020,雲林縣斗南鎮,28週以下,1000克及以下,0
111,按發生日期分,10009020,雲林縣斗南鎮,28週以下,1001～1500克,0
111,按發生日期分,10009020,雲林縣斗南鎮,28週以下,1501～2000克,0
111,按發生日期分,10009020,雲林縣斗南鎮,28週以下,2001～2500克,0
111,按發生日期分,10009020,雲林縣斗南鎮,28週以下,2501～3000克,0
111,按發生日期分,10009020,雲林縣斗南鎮,28週以下,3001～3500克,0
111,按發生日期分,10009020,雲林縣斗南鎮,28週以下,3501～4000克,0
111,按發生日期分,10009020,雲林縣斗南鎮,28週以下,4001～4500克,0
111,按發生日期分,10009020,雲林縣斗南鎮,28週以下,4501～5000克,0
111,按發生日期分,10009020,雲林縣斗南鎮,28週以下,5001克及以上,0
111,按發生日期分,10009020,雲林縣斗南鎮,28～31週,1000克及以下,0
111,按發生日期分,10009020,雲林縣斗南鎮,28～31週,1001～1500克,0
111,按發生日期分,10009020,雲林縣斗南鎮,28～31週,1501～2000克,0
111,按發生日期分,10009020,雲林縣斗南鎮,28～31週,2001～2500克,0
111,按發生日期分,10009020,雲林縣斗南鎮,28～31週,2501～3000克,0
111,按發生日期分,10009020,雲林縣斗南鎮,28～31週,3001～3500克,0
111,按發生日期分,10009020,雲林縣斗南鎮,28～31週,3501～4000克,0
111,按發生日期分,10009020,雲林縣斗南鎮,28～31週,4001～4500克,0
111,按發生日期分,10009020,雲林縣斗南鎮,28～31週,4501～5000克,0
111,按發生日期分,10009020,雲林縣斗南鎮,28～31週,5001克及以上,0
111,按發生日期分,10009020,雲林縣斗南鎮,32～35週,1000克及以下,0
111,按發生日期分,10009020,雲林縣斗南鎮,32～35週,1001～1500克,0
111,按發生日期分,10009020,雲林縣斗南鎮,32～35週,1501～2000克,1
111,按發生日期分,10009020,雲林縣斗南鎮,32～35週,2001～2500克,2
111,按發生日期分,10009020,雲林縣斗南鎮,32～35週,2501～3000克,2
111,按發生日期分,10009020,雲林縣斗南鎮,32～35週,3001～3500克,1
111,按發生日期分,10009020,雲林縣斗南鎮,32～35週,3501～4000克,0
111,按發生日期分,10009020,雲林縣斗南鎮,32～35週,4001～4500克,0
111,按發生日期分,10009020,雲林縣斗南鎮,32～35週,4501～5000克,0
111,按發生日期分,10009020,雲林縣斗南鎮,32～35週,5001克及以上,0
111,按發生日期分,10009020,雲林縣斗南鎮,36週,1000克及以下,0
111,按發生日期分,10009020,雲林縣斗南鎮,36週,1001～1500克,1
111,按發生日期分,10009020,雲林縣斗南鎮,36週,1501～2000克,1
111,按發生日期分,10009020,雲林縣斗南鎮,36週,2001～2500克,2
111,按發生日期分,10009020,雲林縣斗南鎮,36週,2501～3000克,8
111,按發生日期分,10009020,雲林縣斗南鎮,36週,3001～3500克,1
111,按發生日期分,10009020,雲林縣斗南鎮,36週,3501～4000克,0
111,按發生日期分,10009020,雲林縣斗南鎮,36週,4001～4500克,0
111,按發生日期分,10009020,雲林縣斗南鎮,36週,4501～5000克,0
111,按發生日期分,10009020,雲林縣斗南鎮,36週,5001克及以上,0
111,按發生日期分,10009020,雲林縣斗南鎮,37～39週,1000克及以下,0
111,按發生日期分,10009020,雲林縣斗南鎮,37～39週,1001～1500克,0
111,按發生日期分,10009020,雲林縣斗南鎮,37～39週,1501～2000克,0
111,按發生日期分,10009020,雲林縣斗南鎮,37～39週,2001～2500克,10
111,按發生日期分,10009020,雲林縣斗南鎮,37～39週,2501～3000克,65
111,按發生日期分,10009020,雲林縣斗南鎮,37～39週,3001～3500克,73
111,按發生日期分,10009020,雲林縣斗南鎮,37～39週,3501～4000克,10
111,按發生日期分,10009020,雲林縣斗南鎮,37～39週,4001～4500克,1
111,按發生日期分,10009020,雲林縣斗南鎮,37～39週,4501～5000克,2
111,按發生日期分,10009020,雲林縣斗南鎮,37～39週,5001克及以上,0
111,按發生日期分,10009020,雲林縣斗南鎮,40週,1000克及以下,0
111,按發生日期分,10009020,雲林縣斗南鎮,40週,1001～1500克,0
111,按發生日期分,10009020,雲林縣斗南鎮,40週,1501～2000克,0
111,按發生日期分,10009020,雲林縣斗南鎮,40週,2001～2500克,0
111,按發生日期分,10009020,雲林縣斗南鎮,40週,2501～3000克,5
111,按發生日期分,10009020,雲林縣斗南鎮,40週,3001～3500克,13
111,按發生日期分,10009020,雲林縣斗南鎮,40週,3501～4000克,4
111,按發生日期分,10009020,雲林縣斗南鎮,40週,4001～4500克,0
111,按發生日期分,10009020,雲林縣斗南鎮,40週,4501～5000克,0
111,按發生日期分,10009020,雲林縣斗南鎮,40週,5001克及以上,0
111,按發生日期分,10009020,雲林縣斗南鎮,41～42週,1000克及以下,0
111,按發生日期分,10009020,雲林縣斗南鎮,41～42週,1001～1500克,0
111,按發生日期分,10009020,雲林縣斗南鎮,41～42週,1501～2000克,0
111,按發生日期分,10009020,雲林縣斗南鎮,41～42週,2001～2500克,0
111,按發生日期分,10009020,雲林縣斗南鎮,41～42週,2501～3000克,1
111,按發生日期分,10009020,雲林縣斗南鎮,41～42週,3001～3500克,0
111,按發生日期分,10009020,雲林縣斗南鎮,41～42週,3501～4000克,1
111,按發生日期分,10009020,雲林縣斗南鎮,41～42週,4001～4500克,0
111,按發生日期分,10009020,雲林縣斗南鎮,41～42週,4501～5000克,0
111,按發生日期分,10009020,雲林縣斗南鎮,41～42週,5001克及以上,0
111,按發生日期分,10009020,雲林縣斗南鎮,43週以上,1000克及以下,0
111,按發生日期分,10009020,雲林縣斗南鎮,43週以上,1001～1500克,0
111,按發生日期分,10009020,雲林縣斗南鎮,43週以上,1501～2000克,0
